datetime,Adj_Close,Close,High,Low,Open,Volume,Symbol
2020-08-21,124.37,124.37,124.8675,119.25,119.2625,338054800,AAPL
2020-08-20,118.275,118.275,118.3925,115.7325,115.75,126907200,AAPL
2020-08-19,115.7075,115.7075,117.1625,115.61,115.9825,145538000,AAPL
2020-08-18,115.5625,115.5625,116.0,114.0075,114.3525,105633600,AAPL
2020-08-17,114.6075,114.6075,116.0875,113.9625,116.0625,119561600,AAPL
2020-08-14,114.9075,114.9075,115.0,113.045,114.83,165565200,AAPL
2020-08-13,115.01,115.01,116.0425,113.9275,114.43,210082000,AAPL
2020-08-12,113.01,113.01,113.275,110.2975,110.4975,165598000,AAPL
2020-08-11,109.375,109.375,112.4825,109.1075,111.97,187902400,AAPL
2020-08-10,112.7275,112.7275,113.775,110.0,112.6,212403600,AAPL
2020-08-07,111.1125,111.1125,113.675,110.2925,113.205,198045600,AAPL
2020-08-06,113.9025,113.9025,114.4125,109.7975,110.405,202428800,AAPL
2020-08-05,110.0625,110.0625,110.3925,108.8975,109.3775,121776800,AAPL
2020-08-04,109.665,109.665,110.79,108.3875,109.1325,173071600,AAPL
2020-08-03,108.9375,108.9375,111.6375,107.8925,108.2,308151200,AAPL
2020-07-31,106.26,106.26,106.415,100.825,102.885,374336800,AAPL
2020-07-30,96.19,96.19,96.2975,93.7675,94.1875,158130000,AAPL
2020-07-29,95.04,95.04,95.23,93.7125,93.75,90329200,AAPL
2020-07-28,93.2525,93.2525,94.55,93.2475,94.3675,103625600,AAPL
2020-07-27,94.81,94.81,94.905,93.48,93.71,121214000,AAPL
2020-07-24,92.615,92.615,92.97,89.145,90.9875,185438800,AAPL
2020-07-23,92.845,92.845,97.0775,92.01,96.9975,197004400,AAPL
2020-07-22,97.2725,97.2725,97.975,96.6025,96.6925,89001600,AAPL
2020-07-21,97.0,97.0,99.25,96.7425,99.1725,103433200,AAPL
2020-07-20,98.3575,98.3575,98.5,96.0625,96.4175,90318000,AAPL
2020-07-17,96.3275,96.3275,97.1475,95.84,96.9875,92186800,AAPL
2020-07-16,96.5225,96.5225,97.405,95.905,96.5625,110577600,AAPL
2020-07-15,97.725,97.725,99.2475,96.49,98.99,153198000,AAPL
2020-07-14,97.0575,97.0575,97.255,93.8775,94.84,170989200,AAPL
2020-07-13,95.4775,95.4775,99.955,95.2575,97.265,191649200,AAPL
2020-07-10,95.92,95.92,95.98,94.705,95.335,90257200,AAPL
2020-07-09,95.7525,95.7525,96.3175,94.6725,96.2625,125642800,AAPL
2020-07-08,95.3425,95.3425,95.375,94.09,94.18,117092000,AAPL
2020-07-07,93.1725,93.1725,94.655,93.0575,93.8525,112424400,AAPL
2020-07-06,93.4625,93.4625,93.945,92.4675,92.5,118655600,AAPL
2020-07-02,91.0275,91.0275,92.6175,90.91,91.9625,114041600,AAPL
2020-07-01,91.0275,91.0275,91.84,90.9775,91.28,110737200,AAPL
2020-06-30,91.2,91.2,91.495,90.0,90.02,140223200,AAPL
2020-06-29,90.445,90.445,90.5425,87.82,88.3125,130646000,AAPL
2020-06-26,88.4075,88.4075,91.33,88.255,91.1025,205256800,AAPL
2020-06-25,91.21,91.21,91.25,89.3925,90.175,137522400,AAPL
2020-06-24,90.015,90.015,92.1975,89.63,91.25,192623200,AAPL
2020-06-23,91.6325,91.6325,93.095,90.5675,91.0,212155600,AAPL
2020-06-22,89.7175,89.7175,89.865,87.7875,87.835,135445200,AAPL
2020-06-19,87.43,87.43,89.14,86.2875,88.66,264476000,AAPL
2020-06-18,87.9325,87.9325,88.3625,87.305,87.8525,96820400,AAPL
2020-06-17,87.8975,87.8975,88.85,87.7725,88.7875,114406400,AAPL
2020-06-16,88.02,88.02,88.3,86.18,87.865,165428800,AAPL
2020-06-15,85.7475,85.7475,86.42,83.145,83.3125,138808800,AAPL
2020-06-12,84.7,84.7,86.95,83.555,86.18,200146000,AAPL
2020-06-11,83.975,83.975,87.765,83.87,87.3275,201662400,AAPL
2020-06-10,88.21,88.21,88.6925,86.5225,86.975,166651600,AAPL
2020-06-09,85.9975,85.9975,86.4025,83.0025,83.035,147712400,AAPL
2020-06-08,83.365,83.365,83.4,81.83,82.5625,95654400,AAPL
2020-06-05,82.875,82.875,82.9375,80.8075,80.8375,137250400,AAPL
2020-06-04,80.58,80.58,81.405,80.195,81.0975,87560400,AAPL
2020-06-03,81.28,81.28,81.55,80.575,81.165,104491200,AAPL
2020-06-02,80.835,80.835,80.86,79.7325,80.1875,87642800,AAPL
2020-06-01,80.4625,80.4625,80.5875,79.3025,79.4375,80791200,AAPL
2020-05-29,79.485,79.485,80.2875,79.1175,79.8125,153532400,AAPL
2020-05-28,79.5625,79.5625,80.86,78.9075,79.1925,133560800,AAPL
2020-05-27,79.5275,79.5275,79.6775,78.2725,79.035,112945200,AAPL
2020-05-26,79.1825,79.1825,81.06,79.125,80.875,125522000,AAPL
2020-05-22,79.7225,79.7225,79.8075,78.8375,78.9425,81803200,AAPL
2020-05-21,79.2125,79.2125,80.2225,78.9675,79.665,102688800,AAPL
2020-05-20,79.8075,79.8075,79.88,79.13,79.17,111504800,AAPL
2020-05-19,78.285,78.285,79.63,78.2525,78.7575,101729600,AAPL
2020-05-18,78.74,78.74,79.125,77.58,78.2925,135178400,AAPL
2020-05-15,76.9275,76.9275,76.975,75.0525,75.0875,166348400,AAPL
2020-05-14,77.385,77.385,77.4475,75.3825,76.1275,158929200,AAPL
2020-05-13,76.9125,76.9125,78.9875,75.8025,78.0375,200622400,AAPL
2020-05-12,77.8525,77.8525,79.9225,77.7275,79.4575,162301200,AAPL
2020-05-11,78.7525,78.7525,79.2625,76.81,77.025,145946400,AAPL
2020-05-08,77.5325,77.5325,77.5875,76.0725,76.41,133838400,AAPL
2020-05-07,75.935,75.935,76.2925,75.4925,75.805,115215200,AAPL
2020-05-06,75.1575,75.1575,75.81,74.7175,75.115,142333600,AAPL
2020-05-05,74.39,74.39,75.25,73.615,73.765,147751200,AAPL
2020-05-04,73.29,73.29,73.4225,71.58,72.2925,133568000,AAPL
2020-05-01,72.2675,72.2675,74.75,71.4625,71.5625,240616800,AAPL
2020-04-30,73.45,73.45,73.6325,72.0875,72.49,183064000,AAPL
2020-04-29,71.9325,71.9325,72.4175,70.9725,71.1825,137280800,AAPL
2020-04-28,69.645,69.645,71.4575,69.55,71.27,112004800,AAPL
2020-04-27,70.7925,70.7925,71.135,69.9875,70.45,117087600,AAPL
2020-04-24,70.7425,70.7425,70.7525,69.25,69.3,126161200,AAPL
2020-04-23,68.7575,68.7575,70.4375,68.7175,68.9675,124814400,AAPL
2020-04-22,69.025,69.025,69.475,68.05,68.4025,116862400,AAPL
2020-04-21,67.0925,67.0925,69.3125,66.3575,69.07,180991600,AAPL
2020-04-20,69.2325,69.2325,70.42,69.2125,69.4875,130015200,AAPL
2020-04-17,70.7,70.7,71.7375,69.215,71.1725,215250000,AAPL
2020-04-16,71.6725,71.6725,72.05,70.5875,71.845,157125200,AAPL
2020-04-15,71.1075,71.1075,71.5825,70.1575,70.6,131154400,AAPL
2020-04-14,71.7625,71.7625,72.0625,69.5125,70.0,194994800,AAPL
2020-04-13,68.3125,68.3125,68.425,66.4575,67.0775,131022800,AAPL
2020-04-09,66.9975,66.9975,67.5175,66.175,67.175,161834800,AAPL
2020-04-08,66.5175,66.5175,66.8425,65.3075,65.685,168895200,AAPL
2020-04-07,64.8575,64.8575,67.925,64.75,67.7,202887200,AAPL
2020-04-06,65.6175,65.6175,65.7775,62.345,62.725,201820400,AAPL
2020-04-03,60.3525,60.3525,61.425,59.7425,60.7,129880000,AAPL
2020-04-02,61.2325,61.2325,61.2875,59.225,60.085,165934000,AAPL
2020-04-01,60.2275,60.2275,62.18,59.7825,61.625,176218400,AAPL
2020-03-31,63.5725,63.5725,65.6225,63.0,63.9,197002000,AAPL
2020-03-30,63.7025,63.7025,63.88,62.35,62.685,167976400,AAPL
2020-03-27,61.935,61.935,63.9675,61.7625,63.1875,204216800,AAPL
2020-03-26,64.61,64.61,64.67,61.59,61.63,252087200,AAPL
2020-03-25,61.38,61.38,64.5625,61.075,62.6875,303602000,AAPL
2020-03-24,61.72,61.72,61.9225,58.575,59.09,287531200,AAPL
2020-03-23,56.0925,56.0925,57.125,53.1525,57.02,336752800,AAPL
2020-03-20,57.31,57.31,62.9575,57.0,61.795,401693200,AAPL
2020-03-19,61.195,61.195,63.21,60.6525,61.8475,271857200,AAPL
2020-03-18,61.6675,61.6675,62.5,59.28,59.9425,300233600,AAPL
2020-03-17,63.215,63.215,64.4025,59.6,61.8775,324056000,AAPL
2020-03-16,60.5525,60.5525,64.77,60.0,60.4875,322423600,AAPL
2020-03-13,69.4925,69.4925,69.98,63.2375,66.2225,370732000,AAPL
2020-03-12,62.0575,62.0575,67.5,62.0,63.985,418474000,AAPL
2020-03-11,68.8575,68.8575,70.305,67.965,69.3475,255598800,AAPL
2020-03-10,71.335,71.335,71.61,67.3425,69.285,285290000,AAPL
2020-03-09,66.5425,66.5425,69.5225,65.75,65.9375,286744800,AAPL
2020-03-06,72.2575,72.2575,72.705,70.3075,70.5,226176800,AAPL
2020-03-05,73.23,73.23,74.8875,72.8525,73.88,187572800,AAPL
2020-03-04,75.685,75.685,75.85,73.2825,74.11,219178400,AAPL
2020-03-03,72.33,72.33,76.0,71.45,75.9175,319475600,AAPL
2020-03-02,74.7025,74.7025,75.36,69.43,70.57,341397200,AAPL
2020-02-28,68.34,68.34,69.6025,64.0925,64.315,426510000,AAPL
2020-02-27,68.38,68.38,71.5,68.24,70.275,320605600,AAPL
2020-02-26,73.1625,73.1625,74.47,71.625,71.6325,198054800,AAPL
2020-02-25,72.02,72.02,75.6325,71.5325,75.2375,230673600,AAPL
2020-02-24,74.545,74.545,76.045,72.3075,74.315,222195200,AAPL
2020-02-21,78.2625,78.2625,80.1125,77.625,79.655,129554000,AAPL
2020-02-20,80.075,80.075,81.1625,79.5525,80.6575,100566000,AAPL
2020-02-19,80.905,80.905,81.1425,80.0,80.0,93984000,AAPL
2020-02-18,79.75,79.75,79.9375,78.6525,78.84,152531200,AAPL
2020-02-14,81.2375,81.2375,81.495,80.7125,81.185,80113600,AAPL
2020-02-13,81.2175,81.2175,81.555,80.8375,81.0475,94747600,AAPL
2020-02-12,81.8,81.8,81.805,80.3675,80.3675,113730400,AAPL
2020-02-11,79.9025,79.9025,80.975,79.6775,80.9,94323200,AAPL
2020-02-10,80.3875,80.3875,80.3875,78.4625,78.545,109348800,AAPL
2020-02-07,80.0075,80.0075,80.85,79.5,80.5925,117684000,AAPL
2020-02-06,81.3025,81.3025,81.305,80.065,80.6425,105425600,AAPL
2020-02-05,80.3625,80.3625,81.19,79.7375,80.88,118826800,AAPL
2020-02-04,79.7125,79.7125,79.91,78.4075,78.8275,136616400,AAPL
2020-02-03,77.165,77.165,78.3725,75.555,76.075,173788400,AAPL
2020-01-31,77.3775,77.3775,80.67,77.0725,80.2325,199588400,AAPL
2020-01-30,80.9675,80.9675,81.0225,79.6875,80.135,126743200,AAPL
2020-01-29,81.085,81.085,81.9625,80.345,81.1125,216229200,AAPL
2020-01-28,79.4225,79.4225,79.6,78.0475,78.15,162234000,AAPL
2020-01-27,77.2375,77.2375,77.9425,76.22,77.515,161940000,AAPL
2020-01-24,79.5775,79.5775,80.8325,79.38,80.0625,146537600,AAPL
2020-01-23,79.8075,79.8075,79.89,78.9125,79.48,104472000,AAPL
2020-01-22,79.425,79.425,79.9975,79.3275,79.645,101832400,AAPL
2020-01-21,79.1425,79.1425,79.755,79.0,79.2975,110843200,AAPL
2020-01-17,79.6825,79.6825,79.685,78.75,79.0675,137816400,AAPL
2020-01-16,78.81,78.81,78.925,78.0225,78.3975,108829200,AAPL
2020-01-15,77.835,77.835,78.875,77.3875,77.9625,121923600,AAPL
2020-01-14,78.17,78.17,79.3925,78.0425,79.175,161954400,AAPL
2020-01-13,79.24,79.24,79.2675,77.7875,77.91,121532000,AAPL
2020-01-10,77.5825,77.5825,78.1675,77.0625,77.65,140644800,AAPL
2020-01-09,77.4075,77.4075,77.6075,76.55,76.81,170108400,AAPL
2020-01-08,75.7975,75.7975,76.11,74.29,74.29,132079200,AAPL
2020-01-07,74.5975,74.5975,75.225,74.37,74.96,108872000,AAPL
2020-01-06,74.95,74.95,74.99,73.1875,73.4475,118387200,AAPL
2020-01-03,74.3575,74.3575,75.145,74.125,74.2875,146322800,AAPL
2020-01-02,75.0875,75.0875,75.15,73.7975,74.06,135480400,AAPL
2019-12-31,73.4125,73.4125,73.42,72.38,72.4825,100805600,AAPL
2019-12-30,72.88,72.88,73.1725,71.305,72.365,144114400,AAPL
2019-12-27,72.45,72.45,73.4925,72.03,72.78,146266000,AAPL
2019-12-26,72.4775,72.4775,72.495,71.175,71.205,93121200,AAPL
2019-12-24,71.0675,71.0675,71.2225,70.73,71.1725,48478800,AAPL
2019-12-23,71.0,71.0,71.0625,70.0925,70.1325,98572000,AAPL
2019-12-20,69.86,69.86,70.6625,69.64,70.5575,275978000,AAPL
2019-12-19,70.005,70.005,70.295,69.7375,69.875,98369200,AAPL
2019-12-18,69.935,69.935,70.475,69.78,69.95,116028400,AAPL
2019-12-17,70.1025,70.1025,70.4425,69.7,69.8925,114158400,AAPL
2019-12-16,69.965,69.965,70.1975,69.245,69.25,128186000,AAPL
2019-12-13,68.7875,68.7875,68.825,67.7325,67.865,133587600,AAPL
2019-12-12,67.865,67.865,68.14,66.83,66.945,137310400,AAPL
2019-12-11,67.6925,67.6925,67.775,67.125,67.2025,78756800,AAPL
2019-12-10,67.12,67.12,67.5175,66.465,67.15,90420400,AAPL
2019-12-09,66.73,66.73,67.7,66.2275,67.5,128042400,AAPL
2019-12-06,67.6775,67.6775,67.75,66.825,66.87,106075600,AAPL
2019-12-05,66.395,66.395,66.4725,65.6825,65.9475,74424400,AAPL
2019-12-04,65.435,65.435,65.8275,65.17,65.2675,67181600,AAPL
2019-12-03,64.8625,64.8625,64.8825,64.0725,64.5775,114430400,AAPL
2019-12-02,66.04,66.04,67.0625,65.8625,66.8175,94487200,AAPL
2019-11-29,66.8125,66.8125,67.0,66.475,66.65,46617600,AAPL
2019-11-27,66.96,66.96,66.995,66.3275,66.395,65235600,AAPL
2019-11-26,66.0725,66.0725,66.79,65.625,66.735,105207600,AAPL
2019-11-25,66.5925,66.5925,66.61,65.63,65.6775,84020400,AAPL
2019-11-22,65.445,65.445,65.795,65.21,65.6475,65325200,AAPL
2019-11-21,65.5025,65.5025,66.0025,65.295,65.9225,121395200,AAPL
2019-11-20,65.7975,65.7975,66.52,65.1,66.385,106234400,AAPL
2019-11-19,66.5725,66.5725,67.0,66.3475,66.975,76167200,AAPL
2019-11-18,66.775,66.775,66.8575,66.0575,66.45,86703200,AAPL
2019-11-15,66.44,66.44,66.445,65.7525,65.92,100206400,AAPL
2019-11-14,65.66,65.66,66.22,65.525,65.9375,89182800,AAPL
2019-11-13,66.1175,66.1175,66.195,65.2675,65.2825,102734400,AAPL
2019-11-12,65.49,65.49,65.6975,65.23,65.3875,87388800,AAPL
2019-11-11,65.55,65.55,65.6175,64.57,64.575,81821200,AAPL
2019-11-08,65.035,65.035,65.11,64.2125,64.6725,69986400,AAPL
2019-11-07,64.8575,64.8575,65.0875,64.5275,64.685,94940400,AAPL
2019-11-06,64.31,64.31,64.3725,63.8425,64.1925,75864400,AAPL
2019-11-05,64.2825,64.2825,64.5475,64.08,64.2625,79897600,AAPL
2019-11-04,64.375,64.375,64.4625,63.845,64.3325,103272000,AAPL
2019-11-01,63.955,63.955,63.9825,62.29,62.385,151125200,AAPL
2019-10-31,62.19,62.19,62.2925,59.315,61.81,139162000,AAPL
2019-10-30,60.815,60.815,61.325,60.3025,61.19,124522000,AAPL
2019-10-29,60.8225,60.8225,62.4375,60.6425,62.2425,142839600,AAPL
2019-10-28,62.2625,62.2625,62.3125,61.68,61.855,96572800,AAPL
2019-10-25,61.645,61.645,61.6825,60.72,60.79,73477200,AAPL
2019-10-24,60.895,60.895,61.2,60.4525,61.1275,69275200,AAPL
2019-10-23,60.795,60.795,60.81,60.305,60.525,75828800,AAPL
2019-10-22,59.99,59.99,60.55,59.905,60.29,82293600,AAPL
2019-10-21,60.1275,60.1275,60.2475,59.33,59.38,87247200,AAPL
2019-10-18,59.1025,59.1025,59.395,58.5725,58.6475,97433600,AAPL
2019-10-17,58.82,58.82,59.0375,58.38,58.7725,67585200,AAPL
2019-10-16,58.5925,58.5925,58.81,58.3,58.3425,73903200,AAPL
2019-10-15,58.83,58.83,59.4125,58.72,59.0975,87360000,AAPL
2019-10-14,58.9675,58.9675,59.5325,58.6675,58.725,96427600,AAPL
2019-10-11,59.0525,59.0525,59.41,58.0775,58.2375,166795600,AAPL
2019-10-10,57.5225,57.5225,57.61,56.825,56.9825,113013600,AAPL
2019-10-09,56.7575,56.7575,56.9475,56.41,56.7575,74770400,AAPL
2019-10-08,56.1,56.1,57.015,56.0825,56.455,111820000,AAPL
2019-10-07,56.765,56.765,57.4825,56.46,56.5675,122306000,AAPL
2019-10-04,56.7525,56.7525,56.8725,55.9725,56.41,138478800,AAPL
2019-10-03,55.205,55.205,55.24,53.7825,54.6075,114426000,AAPL
2019-10-02,54.74,54.74,55.895,54.4825,55.765,138449200,AAPL
2019-10-01,56.1475,56.1475,57.055,56.05,56.2675,139223200,AAPL
2019-09-30,55.9925,55.9925,56.145,55.1975,55.225,103909600,AAPL
2019-09-27,54.705,54.705,55.24,54.32,55.135,101408000,AAPL
2019-09-26,54.9725,54.9725,55.235,54.7075,55.0,75334000,AAPL
2019-09-25,55.2575,55.2575,55.375,54.285,54.6375,87613600,AAPL
2019-09-24,54.42,54.42,55.6225,54.2975,55.2575,124763200,AAPL
2019-09-23,54.68,54.68,54.96,54.4125,54.7375,76662000,AAPL
2019-09-20,54.4325,54.4325,55.64,54.3675,55.345,221652400,AAPL
2019-09-19,55.24,55.24,55.94,55.0925,55.5025,88242400,AAPL
2019-09-18,55.6925,55.6925,55.7125,54.86,55.265,101360000,AAPL
2019-09-17,55.175,55.175,55.205,54.78,54.99,73274800,AAPL
2019-09-16,54.975,54.975,55.0325,54.39,54.4325,84632400,AAPL
2019-09-13,54.6875,54.6875,55.1975,54.255,55.0,159053200,AAPL
2019-09-12,55.7725,55.7725,56.605,55.715,56.2,128906800,AAPL
2019-09-11,55.8975,55.8975,55.9275,54.4325,54.5175,177158400,AAPL
2019-09-10,54.175,54.175,54.195,52.9275,53.465,127111600,AAPL
2019-09-09,53.5425,53.5425,54.11,52.7675,53.71,109237600,AAPL
2019-09-06,53.315,53.315,53.605,53.1275,53.5125,77449200,AAPL
2019-09-05,53.32,53.32,53.4925,52.8775,53.0,95654800,AAPL
2019-09-04,52.2975,52.2975,52.37,51.83,52.0975,76752400,AAPL
2019-09-03,51.425,51.425,51.745,51.055,51.6075,80092000,AAPL
2019-08-30,52.185,52.185,52.6125,51.8,52.54,84573600,AAPL
2019-08-29,52.2525,52.2525,52.33,51.665,52.125,83962000,AAPL
2019-08-28,51.3825,51.3825,51.43,50.83,51.025,63755200,AAPL
2019-08-27,51.04,51.04,52.1375,50.8825,51.965,103493200,AAPL
2019-08-26,51.6225,51.6225,51.7975,51.265,51.465,104174400,AAPL
2019-08-23,50.66,50.66,53.0125,50.25,52.3575,187272000,AAPL
2019-08-22,53.115,53.115,53.61,52.6875,53.2975,89014800,AAPL
2019-08-21,53.16,53.16,53.4125,52.9,53.2475,86141600,AAPL
2019-08-20,52.59,52.59,53.3375,52.58,52.72,107537200,AAPL
2019-08-19,52.5875,52.5875,53.1825,52.5075,52.655,97654400,AAPL
2019-08-16,51.625,51.625,51.79,50.96,51.07,110481600,AAPL
2019-08-15,50.435,50.435,51.285,49.9175,50.865,108909600,AAPL
2019-08-14,50.6875,50.6875,51.61,50.6475,50.79,146189600,AAPL
2019-08-13,52.2425,52.2425,53.035,50.12,50.255,188874000,AAPL
2019-08-12,50.12,50.12,50.5125,49.7875,49.905,89927600,AAPL
2019-08-09,50.2475,50.2475,50.69,49.8225,50.325,98478800,AAPL
2019-08-08,50.8575,50.8575,50.8825,49.8475,50.05,108038000,AAPL
2019-08-07,49.76,49.76,49.89,48.455,48.8525,133457600,AAPL
2019-08-06,49.25,49.25,49.5175,48.51,49.0775,143299200,AAPL
2019-08-05,48.335,48.335,49.6625,48.145,49.4975,209572000,AAPL
2019-08-02,51.005,51.005,51.6075,50.4075,51.3825,163448400,AAPL
2019-08-01,52.1075,52.1075,54.5075,51.685,53.475,216071600,AAPL
2019-07-31,53.26,53.26,55.3425,52.825,54.105,277125600,AAPL
2019-07-30,52.195,52.195,52.54,51.8275,52.19,135742800,AAPL
2019-07-29,52.42,52.42,52.66,52.11,52.115,86693600,AAPL
2019-07-26,51.935,51.935,52.4325,51.785,51.87,70475600,AAPL
2019-07-25,51.755,51.755,52.31,51.6825,52.2225,55638400,AAPL
2019-07-24,52.1675,52.1675,52.2875,51.7925,51.9175,59966400,AAPL
2019-07-23,52.21,52.21,52.2275,51.8225,52.115,73420800,AAPL
2019-07-22,51.805,51.805,51.8075,50.9025,50.9125,89111600,AAPL
2019-07-19,50.6475,50.6475,51.625,50.59,51.4475,83717200,AAPL
2019-07-18,51.415,51.415,51.47,50.925,51.0,74162400,AAPL
2019-07-17,50.8375,50.8375,51.2725,50.8175,51.0125,56430000,AAPL
2019-07-16,51.125,51.125,51.5275,50.875,51.1475,67467200,AAPL
2019-07-15,51.3025,51.3025,51.4675,51.0,51.0225,67789600,AAPL
2019-07-12,50.825,50.825,51.0,50.55,50.6125,70380800,AAPL
2019-07-11,50.4375,50.4375,51.0975,50.4275,50.8275,80767200,AAPL
2019-07-10,50.8075,50.8075,50.9325,50.39,50.4625,71588400,AAPL
2019-07-09,50.31,50.31,50.3775,49.7025,49.8,82312000,AAPL
2019-07-08,50.005,50.005,50.35,49.6025,50.2025,101354400,AAPL
2019-07-05,51.0575,51.0575,51.27,50.725,50.8375,69062000,AAPL
2019-07-03,51.1025,51.1025,51.11,50.6725,50.82,45448000,AAPL
2019-07-02,50.6825,50.6825,50.7825,50.34,50.3525,67740800,AAPL
2019-07-01,50.3875,50.3875,51.1225,50.1625,50.7925,109012000,AAPL
2019-06-28,49.48,49.48,49.875,49.2625,49.67,124442400,AAPL
2019-06-27,49.935,49.935,50.3925,49.8925,50.0725,83598800,AAPL
2019-06-26,49.95,49.95,50.2475,49.3375,49.4425,104270000,AAPL
2019-06-25,48.8925,48.8925,49.815,48.8225,49.6075,84281200,AAPL
2019-06-24,49.645,49.645,50.04,49.5425,49.635,72881600,AAPL
2019-06-21,49.695,49.695,50.2125,49.5375,49.7,191202400,AAPL
2019-06-20,49.865,49.865,50.1525,49.5075,50.0925,86056000,AAPL
2019-06-19,49.4675,49.4675,49.97,49.3275,49.92,84496800,AAPL
2019-06-18,49.6125,49.6125,50.0725,48.8025,49.0125,106204000,AAPL
2019-06-17,48.4725,48.4725,48.74,48.0425,48.225,58676400,AAPL
2019-06-14,48.185,48.185,48.3975,47.575,47.8875,75046000,AAPL
2019-06-13,48.5375,48.5375,49.1975,48.4,48.675,86698400,AAPL
2019-06-12,48.5475,48.5475,48.9925,48.3475,48.4875,73012800,AAPL
2019-06-11,48.7025,48.7025,49.0,48.4,48.715,107731600,AAPL
2019-06-10,48.145,48.145,48.8425,47.905,47.9525,104883600,AAPL
2019-06-07,47.5375,47.5375,47.98,46.4425,46.6275,122737600,AAPL
2019-06-06,46.305,46.305,46.3675,45.5375,45.77,90105200,AAPL
2019-06-05,45.635,45.635,46.2475,45.285,46.07,119093600,AAPL
2019-06-04,44.91,44.91,44.9575,43.63,43.86,123872000,AAPL
2019-06-03,43.325,43.325,44.48,42.5675,43.9,161584400,AAPL
2019-05-31,43.7675,43.7675,44.4975,43.7475,44.0575,108174400,AAPL
2019-05-30,44.575,44.575,44.8075,44.1675,44.4875,84873600,AAPL
2019-05-29,44.345,44.345,44.8375,44.0,44.105,113924800,AAPL
2019-05-28,44.5575,44.5575,45.1475,44.4775,44.73,111792800,AAPL
2019-05-24,44.7425,44.7425,45.535,44.655,45.05,94858800,AAPL
2019-05-23,44.915,44.915,45.135,44.4525,44.95,146118800,AAPL
2019-05-22,45.695,45.695,46.4275,45.6375,46.165,118994400,AAPL
2019-05-21,46.65,46.65,47.0,46.175,46.305,113459200,AAPL
2019-05-20,45.7725,45.7725,46.0875,45.07,45.88,154449200,AAPL
2019-05-17,47.25,47.25,47.725,46.69,46.7325,131516400,AAPL
2019-05-16,47.52,47.52,48.1175,47.21,47.4775,132125600,AAPL
2019-05-15,47.73,47.73,47.9375,46.505,46.5675,106178800,AAPL
2019-05-14,47.165,47.165,47.425,46.3525,46.6025,146118800,AAPL
2019-05-13,46.43,46.43,47.37,45.7125,46.9275,229722400,AAPL
2019-05-10,49.295,49.295,49.7125,48.1925,49.355,164834800,AAPL
2019-05-09,50.18,50.18,50.42,49.165,50.1,139634400,AAPL
2019-05-08,50.725,50.725,51.335,50.4375,50.475,105358000,AAPL
2019-05-07,50.715,50.715,51.855,50.2075,51.47,155054800,AAPL
2019-05-06,52.12,52.12,52.21,50.875,51.0725,129772400,AAPL
2019-05-03,52.9375,52.9375,52.96,52.5575,52.7225,83569600,AAPL
2019-05-02,52.2875,52.2875,53.1625,52.0325,52.46,127985200,AAPL
2019-05-01,52.63,52.63,53.8275,52.3075,52.47,259309200,AAPL
2019-04-30,50.1675,50.1675,50.85,49.7775,50.765,186139600,AAPL
2019-04-29,51.1525,51.1525,51.4925,50.965,51.1,88818800,AAPL
2019-04-26,51.075,51.075,51.25,50.53,51.225,74596400,AAPL
2019-04-25,51.32,51.32,51.94,51.28,51.7075,74172800,AAPL
2019-04-24,51.79,51.79,52.12,51.7625,51.84,70162400,AAPL
2019-04-23,51.87,51.87,51.9375,50.975,51.1075,93292000,AAPL
2019-04-22,51.1325,51.1325,51.235,50.585,50.7075,77758000,AAPL
2019-04-18,50.965,50.965,51.0375,50.63,50.78,96783200,AAPL
2019-04-17,50.7825,50.7825,50.845,49.6525,49.885,115627200,AAPL
2019-04-16,49.8125,49.8125,50.3425,49.64,49.865,102785600,AAPL
2019-04-15,49.8075,49.8075,49.9625,49.5025,49.645,70146400,AAPL
2019-04-12,49.7175,49.7175,50.035,49.0525,49.8,111042800,AAPL
2019-04-11,49.7375,49.7375,50.25,49.61,50.2125,83603200,AAPL
2019-04-10,50.155,50.155,50.185,49.545,49.67,86781200,AAPL
2019-04-09,49.875,49.875,50.7125,49.8075,50.08,143072800,AAPL
2019-04-08,50.025,50.025,50.0575,49.085,49.105,103526800,AAPL
2019-04-05,49.25,49.25,49.275,48.9825,49.1125,74106400,AAPL
2019-04-04,48.9225,48.9225,49.0925,48.285,48.6975,76457200,AAPL
2019-04-03,48.8375,48.8375,49.125,48.2875,48.3125,93087200,AAPL
2019-04-02,48.505,48.505,48.615,47.7625,47.7725,91062800,AAPL
2019-04-01,47.81,47.81,47.92,47.095,47.91,111448000,AAPL
2019-03-29,47.4875,47.4875,47.52,47.135,47.4575,94256000,AAPL
2019-03-28,47.18,47.18,47.39,46.8825,47.2375,83121600,AAPL
2019-03-27,47.1175,47.1175,47.44,46.6375,47.1875,119393600,AAPL
2019-03-26,46.6975,46.6975,48.22,46.145,47.915,199202000,AAPL
2019-03-25,47.185,47.185,47.995,46.65,47.8775,175381200,AAPL
2019-03-22,47.7625,47.7625,49.4225,47.695,48.835,169630800,AAPL
2019-03-21,48.7725,48.7725,49.0825,47.4525,47.505,204136800,AAPL
2019-03-20,47.04,47.04,47.3725,46.1825,46.5575,124140800,AAPL
2019-03-19,46.6325,46.6325,47.2475,46.48,47.0875,126585600,AAPL
2019-03-18,47.005,47.005,47.0975,46.4475,46.45,104879200,AAPL
